timestamp,warnings_count,warning_types,high_severity,medium_severity,low_severity
5.792154,1,{'car': 1},0,0,1
5.831162,0,{},0,0,0
5.884833,0,{},0,0,0
5.932368,0,{},0,0,0
6.001653,0,{},0,0,0
6.049067,0,{},0,0,0
6.105681,0,{},0,0,0
6.166238,2,{'car': 2},0,0,2
6.225754,2,{'car': 2},0,0,2
6.305819,2,{'car': 2},0,0,2
6.348561,2,{'car': 2},0,0,2
6.401449,1,{'car': 1},0,0,1
6.456188,1,{'car': 1},0,0,1
6.500674,1,{'car': 1},0,0,1
6.756558,1,{'car': 1},0,0,1
6.833564,1,{'car': 1},0,0,1
7.091135,1,{'car': 1},0,0,1
7.179746,1,{'car': 1},0,0,1
7.453407,1,{'car': 1},0,0,1
7.53874,1,{'car': 1},0,0,1
7.816394,1,{'car': 1},0,0,1
7.929917,1,{'car': 1},0,0,1
8.216356,1,{'car': 1},0,0,1
8.287391,1,{'car': 1},0,0,1
8.607004,1,{'car': 1},0,0,1
8.726414,1,{'car': 1},0,0,1
9.051099,1,{'car': 1},0,0,1
9.129251,1,{'car': 1},0,0,1
9.397802,1,{'car': 1},0,0,1
9.469326,1,{'car': 1},0,0,1
9.737949,1,{'car': 1},0,0,1
9.800464,1,{'car': 1},0,0,1
10.141348,1,{'car': 1},0,0,1
10.26965,1,{'car': 1},0,0,1
10.579691,1,{'car': 1},0,0,1
10.660151,1,{'car': 1},0,0,1
10.945153,1,{'car': 1},0,0,1
11.017695,0,{},0,0,0
11.302584,0,{},0,0,0
11.518989,0,{},0,0,0
11.806598,1,{'car': 1},0,0,1
11.881692,1,{'car': 1},0,0,1
12.166491,0,{},0,0,0
12.277027,0,{},0,0,0
12.549719,1,{'car': 1},0,0,1
12.635114,1,{'car': 1},0,0,1
12.931438,1,{'car': 1},0,0,1
13.011675,0,{},0,0,0
13.273626,0,{},0,0,0
13.35767,0,{},0,0,0
13.619013,0,{},0,0,0
13.684843,0,{},0,0,0
14.011408,0,{},0,0,0
14.21499,0,{},0,0,0
14.499425,1,{'car': 1},0,0,1
14.623937,1,{'car': 1},0,0,1
14.940507,0,{},0,0,0
15.036264,1,{'car': 1},0,0,1
15.318112,1,{'car': 1},0,0,1
15.398356,0,{},0,0,0
15.695094,0,{},0,0,0
15.771529,0,{},0,0,0
16.095958,1,{'car': 1},0,0,1
16.177005,1,{'car': 1},0,0,1
16.498595,0,{},0,0,0
16.61667,0,{},0,0,0
16.932219,0,{},0,0,0
17.017831,0,{},0,0,0
17.332969,0,{},0,0,0
17.407501,1,{'car': 1},0,0,1
17.708843,1,{'car': 1},0,0,1
17.795662,1,{'car': 1},0,0,1
18.06831,1,{'car': 1},0,0,1
18.138285,1,{'car': 1},0,0,1
18.431689,1,{'car': 1},0,0,1
18.509275,1,{'car': 1},0,0,1
18.828847,0,{},0,0,0
19.049082,0,{},0,0,0
19.3628,1,{'car': 1},0,0,1
19.497628,1,{'car': 1},0,0,1
19.792721,1,{'car': 1},0,0,1
20.039743,1,{'car': 1},0,0,1
20.356479,0,{},0,0,0
20.430879,0,{},0,0,0
20.761079,1,{'car': 1},0,0,1
20.848026,1,{'car': 1},0,0,1
