timestamp,distance_band,detections,total_objects,detection_rate
23.357442,distante,43,43,1.0
23.674475,próximo,0,0,0.0
23.674475,médio,0,0,0.0
23.674475,distante,44,44,1.0
23.974219,próximo,0,0,0.0
23.974219,médio,0,0,0.0
23.974219,distante,45,45,1.0
24.350515,próximo,0,0,0.0
24.350515,médio,0,0,0.0
24.350515,distante,46,46,1.0
24.645118,próximo,0,0,0.0
24.645118,médio,0,0,0.0
24.645118,distante,46,46,1.0
25.105398,próximo,0,0,0.0
25.105398,médio,0,0,0.0
25.105398,distante,46,46,1.0
25.386994,próximo,0,0,0.0
25.386994,médio,0,0,0.0
25.386994,distante,47,47,1.0
25.75416,próximo,0,0,0.0
25.75416,médio,0,0,0.0
25.75416,distante,47,47,1.0
26.03436,próximo,0,0,0.0
26.03436,médio,0,0,0.0
26.03436,distante,47,47,1.0
26.421561,próximo,0,0,0.0
26.421561,médio,0,0,0.0
26.421561,distante,47,47,1.0
26.739481,próximo,0,0,0.0
26.739481,médio,0,0,0.0
26.739481,distante,47,47,1.0
27.125229,próximo,0,0,0.0
27.125229,médio,0,0,0.0
27.125229,distante,47,47,1.0
27.40424,próximo,0,0,0.0
27.40424,médio,0,0,0.0
27.40424,distante,47,47,1.0
27.74189,próximo,0,0,0.0
27.74189,médio,0,0,0.0
27.74189,distante,47,47,1.0
28.083819,próximo,0,0,0.0
28.083819,médio,0,0,0.0
28.083819,distante,47,47,1.0
28.428759,próximo,0,0,0.0
28.428759,médio,0,0,0.0
28.428759,distante,47,47,1.0
28.728211,próximo,0,0,0.0
28.728211,médio,0,0,0.0
28.728211,distante,47,47,1.0
29.114152,próximo,0,0,0.0
29.114152,médio,0,0,0.0
29.114152,distante,47,47,1.0
29.424358,próximo,0,0,0.0
29.424358,médio,0,0,0.0
29.424358,distante,47,47,1.0
29.840067,próximo,0,0,0.0
29.840067,médio,0,0,0.0
29.840067,distante,47,47,1.0
30.143667,próximo,0,0,0.0
30.143667,médio,0,0,0.0
30.143667,distante,48,48,1.0
