timestamp,class_id,true_positives,false_negatives,precision,avg_confidence
6.957533,2,1,0,0.810931552886963,0.6075656414031982
8.268215,2,1,0,0.7827398986816406,0.4473857879638672
8.548765,2,1,0,0.7827398986816406,0.4473857879638672
9.019495,2,1,0,0.788359589099884,0.479315847158432
9.2795,2,1,0,0.788359589099884,0.479315847158432
10.806763,2,1,0,0.8044502477645875,0.5707400441169739
11.113956,2,1,0,0.8044502477645875,0.5707400441169739
11.187987,2,1,0,0.7888712697029114,0.48222312331199646
11.480988,2,1,0,0.7888712697029114,0.48222312331199646
24.359669,2,1,0,0.8025891218185426,0.5601654648780823
25.770152,2,1,0,0.7754607186317445,0.40602681040763855
26.072914,2,1,0,0.7754607186317445,0.40602681040763855
26.146432,2,1,0,0.7803071970939637,0.43356361985206604
26.438078,2,1,0,0.7803071970939637,0.43356361985206604
28.340673,2,1,0,0.7822448925971985,0.4445732533931732
28.61332,2,1,0,0.7822448925971985,0.4445732533931732
28.686911,2,1,0,0.8066849060058594,0.5834369659423828
28.951672,2,1,0,0.8066849060058594,0.5834369659423828
29.396431,2,1,0,0.7839156541824341,0.4540662169456482
29.6716,2,1,0,0.7839156541824341,0.4540662169456482
29.785327,2,1,0,0.77522545003891,0.40469005703926086
30.063647,2,1,0,0.77522545003891,0.40469005703926086
30.979503,2,1,0,0.7777431187629701,0.4189949929714203
31.2703,2,1,0,0.7777431187629701,0.4189949929714203
31.363439,2,1,0,0.7875925559997559,0.4749577045440674
31.634964,2,1,0,0.7875925559997559,0.4749577045440674
32.445618,2,1,0,0.815311900138855,0.632453978061676
32.710115,2,1,0,0.815311900138855,0.632453978061676
32.798659,2,1,0,0.8084509782791138,0.5934714674949646
33.085271,2,1,0,0.8084509782791138,0.5934714674949646
33.209298,2,1,0,0.7776869373321534,0.4186757802963257
33.498764,2,1,0,0.7776869373321534,0.4186757802963257
33.947958,2,1,0,0.8105215559005738,0.6052361130714417
34.225246,2,1,0,0.8114754915237427,0.610656201839447
34.309909,2,1,0,0.8114754915237427,0.610656201839447
34.59559,2,1,0,0.7975293416976929,0.5314167141914368
34.685572,2,1,0,0.7867173037528993,0.46998468041419983
34.965523,2,1,0,0.7867173037528993,0.46998468041419983
35.037773,2,1,0,0.8435838899612428,0.793090283870697
35.339159,2,1,0,0.8435838899612428,0.793090283870697
35.465909,2,1,0,0.8236083097457886,0.6795926690101624
35.745502,2,1,0,0.8236083097457886,0.6795926690101624
36.195239,2,1,0,0.8446010723114014,0.7988697290420532
36.467781,2,1,0,0.8446010723114014,0.7988697290420532
36.549815,2,1,0,0.8174707231521607,0.6447200179100037
36.848682,2,1,0,0.8174707231521607,0.6447200179100037
36.9292,2,1,0,0.7983639802932739,0.5361589789390564
37.218408,2,1,0,0.7983639802932739,0.5361589789390564
37.299453,2,1,0,0.7897822103500367,0.4873989224433899
37.576595,2,1,0,0.7897822103500367,0.4873989224433899
37.708752,2,1,0,0.8291318607330322,0.7109764814376831
38.005262,2,1,0,0.8291318607330322,0.7109764814376831
38.08029,2,1,0,0.8301182746887207,0.7165811061859131
38.393023,2,1,0,0.8301182746887207,0.7165811061859131
38.8479,2,1,0,0.7954161415100098,0.5194098949432373
39.131543,2,1,0,0.7954161415100098,0.5194098949432373
39.228573,2,1,0,0.83416175365448,0.7395554184913635
39.518114,2,1,0,0.83416175365448,0.7395554184913635
40.033093,2,1,0,0.792724877357483,0.5041186213493347
40.325097,2,1,0,0.792724877357483,0.5041186213493347
40.427655,2,1,0,0.8192482299804688,0.6548194885253906
40.69814,2,1,0,0.8534206075668335,0.848980724811554
40.777419,2,1,0,0.8534206075668335,0.848980724811554
41.163722,2,1,0,0.8416221084594727,0.7819437980651855
41.441842,2,1,0,0.8416221084594727,0.7819437980651855
41.518353,2,1,0,0.8154264554977417,0.6331048607826233
41.815348,2,1,0,0.8154264554977417,0.6331048607826233
41.941905,2,1,0,0.8486128387451173,0.8216638565063477
42.239604,2,1,0,0.8486128387451173,0.8216638565063477
42.316459,2,1,0,0.8510392827987671,0.8354504704475403
42.597583,2,1,0,0.8510392827987671,0.8354504704475403
42.677573,2,1,0,0.8465638294219971,0.8100217580795288
42.959954,2,1,0,0.8465638294219971,0.8100217580795288
43.069067,2,1,0,0.8429747953414918,0.7896295189857483
43.370341,2,1,0,0.8429747953414918,0.7896295189857483
43.453824,2,1,0,0.8410777397155762,0.778850793838501
43.729531,2,1,0,0.8410777397155762,0.778850793838501
43.82801,2,1,0,0.8467426805496217,0.8110379576683044
44.125928,2,1,0,0.8467426805496217,0.8110379576683044
44.250974,2,1,0,0.8413310832977295,0.7802902460098267
44.556022,2,1,0,0.8413310832977295,0.7802902460098267
44.633916,2,1,0,0.8316827735900879,0.7254703044891357
44.943185,2,1,0,0.8316827735900879,0.7254703044891357
45.032407,2,1,0,0.850076566696167,0.8299804925918579
45.327472,2,1,0,0.8485787134170533,0.8214699625968933
45.422109,2,1,0,0.8485787134170533,0.8214699625968933
45.702328,2,1,0,0.8451823883056642,0.8021726608276367
45.792869,2,1,0,0.8342408828735353,0.7400050163269043
46.074593,2,1,0,0.8342408828735353,0.7400050163269043
46.147203,2,1,0,0.8566362352371216,0.8672513365745544
46.446522,2,1,0,0.8566362352371216,0.8672513365745544
46.5714,2,1,0,0.8420844841003418,0.7845709323883057
46.862042,2,1,0,0.8420844841003418,0.7845709323883057
47.095521,2,1,0,0.8391159896850586,0.7677044868469238
47.410854,2,1,0,0.8391159896850586,0.7677044868469238
47.653242,2,1,0,0.8521818046569825,0.8419420719146729
