timestamp,weather_id,weather_name,detection_count,avg_confidence,avg_detection_time
0.5187065601348877,13,HARDRAINSUNSET,0,0,0
7.04438,13,HARDRAINSUNSET,1,0.6075656414031982,0.05151093006134033
8.268215,13,HARDRAINSUNSET,2,0.5274757146835327,0.032776284217834475
10.031814,13,HARDRAINSUNSET,5,0.49219378232955935,0.03829107284545898
11.889126,13,HARDRAINSUNSET,9,0.5074328051673042,0.037902945280075075
13.661731,13,HARDRAINSUNSET,9,0.5074328051673042,0.038307905197143555
15.632347,13,HARDRAINSUNSET,9,0.5074328051673042,0.037142157554626465
17.376472,13,HARDRAINSUNSET,9,0.5074328051673042,0.03881890092577253
19.042056,13,HARDRAINSUNSET,9,0.5074328051673042,0.04046839475631714
20.824872,13,HARDRAINSUNSET,9,0.5074328051673042,0.04094163576761881
22.598195,13,HARDRAINSUNSET,9,0.5074328051673042,0.04121201515197754
24.359669,13,HARDRAINSUNSET,10,0.512706071138382,0.04101181463761763
26.146432,13,HARDRAINSUNSET,13,0.4902059963116279,0.040437549352645874
27.94576,13,HARDRAINSUNSET,14,0.48616011227880207,0.041084856253403884
29.785327,13,HARDRAINSUNSET,21,0.48452783340499517,0.04234431300844465
31.723043,13,HARDRAINSUNSET,26,0.47567999821442825,0.0432194185256958
33.566902,13,HARDRAINSUNSET,32,0.48927757516503334,0.043928433954715726
35.465909,13,HARDRAINSUNSET,41,0.5175753715561657,0.044706655951107246
37.299453,13,HARDRAINSUNSET,49,0.5376954954497668,0.0449113408724467
39.228573,13,HARDRAINSUNSET,57,0.552069624265035,0.04527568566171746
41.163722,13,HARDRAINSUNSET,64,0.5679763434454799,0.04624296426773071
43.069067,13,HARDRAINSUNSET,74,0.596250556610726,0.04660289287567139
45.032407,13,HARDRAINSUNSET,84,0.6182553548188436,0.046633577346801756
47.095521,13,HARDRAINSUNSET,94,0.6375523558322419,0.04687371979589048
49.58469,13,HARDRAINSUNSET,103,0.6461463096072373,0.04737082521120707
51.854282,13,HARDRAINSUNSET,112,0.6603921486863068,0.048804770469665526
54.050087,13,HARDRAINSUNSET,122,0.6754274832420661,0.04987688339673556
56.267347,13,HARDRAINSUNSET,128,0.678553928155452,0.051044642483746565
58.582455,13,HARDRAINSUNSET,134,0.6797573993455118,0.05157307726996285
61.152338,13,HARDRAINSUNSET,134,0.6797573993455118,0.05182344913482666
63.638006,13,HARDRAINSUNSET,134,0.6797573993455118,0.053272191683451334
65.791588,13,HARDRAINSUNSET,134,0.6797573993455118,0.053466528461825466
67.922242,13,HARDRAINSUNSET,134,0.6797573993455118,0.05290366932749748
69.948202,13,HARDRAINSUNSET,134,0.6797573993455118,0.0526665803157922
72.375924,13,HARDRAINSUNSET,134,0.6797573993455118,0.0524570717531092
74.344032,13,HARDRAINSUNSET,134,0.6797573993455118,0.05329433100564139
76.764046,13,HARDRAINSUNSET,134,0.6797573993455118,0.053170059786902535
78.78605,13,HARDRAINSUNSET,134,0.6797573993455118,0.05350612756368276
80.90135,13,HARDRAINSUNSET,134,0.6797573993455118,0.0529968355831347
83.118261,13,HARDRAINSUNSET,134,0.6797573993455118,0.05336042306362054
84.970509,13,HARDRAINSUNSET,134,0.6797573993455118,0.05335188150405884
87.186313,13,HARDRAINSUNSET,134,0.6797573993455118,0.053299000786571966
89.305391,13,HARDRAINSUNSET,134,0.6797573993455118,0.05295943532671247
91.438201,13,HARDRAINSUNSET,140,0.66989352447646,0.05262383915657221
93.431467,13,HARDRAINSUNSET,144,0.6633744368122684,0.05254957567561756
95.565434,13,HARDRAINSUNSET,154,0.654186778834888,0.05241618951161702
97.916641,13,HARDRAINSUNSET,163,0.6492294427807346,0.05236401298771734
100.027119,13,HARDRAINSUNSET,168,0.6468470951630956,0.05257816365424623
102.520266,13,HARDRAINSUNSET,172,0.6464324572751688,0.053016193707784015
104.844395,13,HARDRAINSUNSET,178,0.6402292601513059,0.05348054973446593
107.015146,13,HARDRAINSUNSET,183,0.6363199007967131,0.0536233057975769
109.195067,13,HARDRAINSUNSET,192,0.6320060978954037,0.05409343803630156
111.240841,13,HARDRAINSUNSET,200,0.6281786265969277,0.05431010310466473
113.408411,13,HARDRAINSUNSET,208,0.6275664610931506,0.05433531437280043
115.535436,13,HARDRAINSUNSET,215,0.6244706729123759,0.05438857652522899
117.869483,13,HARDRAINSUNSET,224,0.622787985285478,0.05468923742120916
120.050065,13,HARDRAINSUNSET,234,0.6221616294903632,0.05462555076394762
122.638799,13,HARDRAINSUNSET,244,0.6218768038222047,0.054819731545030025
124.599269,13,HARDRAINSUNSET,254,0.622574730886249,0.055080981090151034
127.038449,13,HARDRAINSUNSET,262,0.6206879770482769,0.05523142935866016
128.973249,13,HARDRAINSUNSET,272,0.6222822327605065,0.05558348655700684
131.132224,13,HARDRAINSUNSET,281,0.6201345885563575,0.05531064174214347
133.088663,13,HARDRAINSUNSET,290,0.6190755084670824,0.05570315199513589
135.369675,13,HARDRAINSUNSET,299,0.6229253210949659,0.05552104352012513
137.685809,13,HARDRAINSUNSET,309,0.6248885598576185,0.0557336900383234
139.931764,13,HARDRAINSUNSET,319,0.6250666625634256,0.05602395791273851
