timestamp,frame_time,detection_time,num_detections,class_distribution,avg_confidence
6.957533,0.23888373374938965,0.24677586555480957,1,{2: 1},0.6075656414031982
8.268215,0.06586456298828125,0.03834414482116699,1,{2: 1},0.4473857879638672
8.548765,0.2805507183074951,0.0633547306060791,1,{2: 1},0.4473857879638672
9.019495,0.05964040756225586,0.048076629638671875,1,{2: 1},0.479315847158432
9.2795,0.2600057125091553,0.006708621978759766,1,{2: 1},0.479315847158432
10.806763,0.09283447265625,0.03699946403503418,1,{2: 1},0.5707400441169739
11.113956,0.3071932792663574,0.006515026092529297,1,{2: 1},0.5707400441169739
11.187987,0.07403135299682617,0.041045188903808594,1,{2: 1},0.48222312331199646
11.480988,0.2930009365081787,0.0070040225982666016,1,{2: 1},0.48222312331199646
24.359669,0.08579325675964355,0.2036275863647461,1,{2: 1},0.5601654648780823
25.770152,0.11531352996826172,0.04201316833496094,1,{2: 1},0.40602681040763855
26.072914,0.3027620315551758,0.007000446319580078,1,{2: 1},0.40602681040763855
26.146432,0.07351803779602051,0.04151511192321777,1,{2: 1},0.43356361985206604
26.438078,0.29164624214172363,0.0060002803802490234,1,{2: 1},0.43356361985206604
28.340673,0.11151862144470215,0.044507741928100586,1,{2: 1},0.4445732533931732
28.61332,0.2726471424102783,0.006999492645263672,1,{2: 1},0.4445732533931732
28.686911,0.07359099388122559,0.14703655242919922,1,{2: 1},0.5834369659423828
28.951672,0.26476097106933594,0.10202622413635254,1,{2: 1},0.5834369659423828
29.396431,0.07887530326843262,0.03800821304321289,1,{2: 1},0.4540662169456482
29.6716,0.27516937255859375,0.008003473281860352,1,{2: 1},0.4540662169456482
29.785327,0.11372661590576172,0.04302620887756348,1,{2: 1},0.40469005703926086
30.063647,0.2783198356628418,0.007005453109741211,1,{2: 1},0.40469005703926086
30.979503,0.12632012367248535,0.06991791725158691,1,{2: 1},0.4189949929714203
31.2703,0.29079747200012207,0.007013797760009766,1,{2: 1},0.4189949929714203
31.363439,0.09313845634460449,0.14019227027893066,1,{2: 1},0.4749577045440674
31.634964,0.27152538299560547,0.08551621437072754,1,{2: 1},0.4749577045440674
32.445618,0.07719850540161133,0.047072649002075195,1,{2: 1},0.632453978061676
32.710115,0.2644970417022705,0.08702850341796875,1,{2: 1},0.632453978061676
32.798659,0.08854389190673828,0.047011613845825195,1,{2: 1},0.5934714674949646
33.085271,0.28661251068115234,0.007999897003173828,1,{2: 1},0.5934714674949646
33.209298,0.12402677536010742,0.04000401496887207,1,{2: 1},0.4186757802963257
33.498764,0.28946590423583984,0.0070154666900634766,1,{2: 1},0.4186757802963257
33.947958,0.08851242065429688,0.23180222511291504,1,{2: 1},0.6052361130714417
34.225246,0.27728819847106934,0.059145212173461914,1,{2: 1},0.610656201839447
34.309909,0.08466291427612305,0.007134914398193359,1,{2: 1},0.610656201839447
34.59559,0.28568100929260254,0.12253808975219727,1,{2: 1},0.5314167141914368
34.685572,0.08998250961303711,0.04450845718383789,1,{2: 1},0.46998468041419983
34.965523,0.2799506187438965,0.006983518600463867,1,{2: 1},0.46998468041419983
35.037773,0.0722496509552002,0.040009498596191406,1,{2: 1},0.793090283870697
35.339159,0.30138659477233887,0.0059947967529296875,1,{2: 1},0.793090283870697
35.465909,0.12675023078918457,0.046465158462524414,1,{2: 1},0.6795926690101624
35.745502,0.27959251403808594,0.11006283760070801,1,{2: 1},0.6795926690101624
36.195239,0.07765746116638184,0.12975120544433594,1,{2: 1},0.7988697290420532
36.467781,0.2725412845611572,0.006279706954956055,1,{2: 1},0.7988697290420532
36.549815,0.08203411102294922,0.04952526092529297,1,{2: 1},0.6447200179100037
36.848682,0.29886722564697266,0.0069997310638427734,1,{2: 1},0.6447200179100037
36.9292,0.08051800727844238,0.04300689697265625,1,{2: 1},0.5361589789390564
37.218408,0.28920817375183105,0.0449984073638916,1,{2: 1},0.5361589789390564
37.299453,0.08104467391967773,0.04503035545349121,1,{2: 1},0.4873989224433899
37.576595,0.2771415710449219,0.007006406784057617,1,{2: 1},0.4873989224433899
37.708752,0.132157564163208,0.042517900466918945,1,{2: 1},0.7109764814376831
38.005262,0.2965104579925537,0.0670318603515625,1,{2: 1},0.7109764814376831
38.08029,0.0750279426574707,0.04700350761413574,1,{2: 1},0.7165811061859131
38.393023,0.312732458114624,0.00600123405456543,1,{2: 1},0.7165811061859131
38.8479,0.07204866409301758,0.04200172424316406,1,{2: 1},0.5194098949432373
39.131543,0.2836422920227051,0.007000923156738281,1,{2: 1},0.5194098949432373
39.228573,0.0970304012298584,0.05098676681518555,1,{2: 1},0.7395554184913635
39.518114,0.28954076766967773,0.08753013610839844,1,{2: 1},0.7395554184913635
40.033093,0.08327412605285645,0.052011966705322266,1,{2: 1},0.5041186213493347
40.325097,0.292003870010376,0.007015228271484375,1,{2: 1},0.5041186213493347
40.427655,0.10255742073059082,0.2265610694885254,1,{2: 1},0.6548194885253906
40.69814,0.27048563957214355,0.06762456893920898,1,{2: 1},0.848980724811554
40.777419,0.07927918434143066,0.007518291473388672,1,{2: 1},0.848980724811554
41.163722,0.09375739097595215,0.04700136184692383,1,{2: 1},0.7819437980651855
41.441842,0.2781205177307129,0.0069925785064697266,1,{2: 1},0.7819437980651855
41.518353,0.07651090621948242,0.04001021385192871,1,{2: 1},0.6331048607826233
41.815348,0.2969949245452881,0.09700655937194824,1,{2: 1},0.6331048607826233
41.941905,0.1265575885772705,0.05159449577331543,1,{2: 1},0.8216638565063477
42.239604,0.297698974609375,0.006001472473144531,1,{2: 1},0.8216638565063477
42.316459,0.07685446739196777,0.04550957679748535,1,{2: 1},0.8354504704475403
42.597583,0.2811243534088135,0.0070002079010009766,1,{2: 1},0.8354504704475403
42.677573,0.07998991012573242,0.13855862617492676,1,{2: 1},0.8100217580795288
42.959954,0.2823803424835205,0.10302543640136719,1,{2: 1},0.8100217580795288
43.069067,0.10911321640014648,0.04231548309326172,1,{2: 1},0.7896295189857483
43.370341,0.30127453804016113,0.005999565124511719,1,{2: 1},0.7896295189857483
