timestamp,frame_time,detection_time,num_detections,class_distribution,avg_confidence
6.643548,6.6435487270355225,0.38919711112976074,1,{2: 1},0.47320884466171265
10.401766,0.26421070098876953,0.04355883598327637,1,{2: 1},0.5651164054870605
10.494393,0.09262609481811523,0.00599980354309082,1,{2: 1},0.5651164054870605
10.822111,0.32771825790405273,0.040331363677978516,1,{2: 1},0.43887603282928467
11.038117,0.21600651741027832,0.007052183151245117,1,{2: 1},0.43887603282928467
11.351015,0.3128979206085205,0.04654884338378906,1,{2: 1},0.45809680223464966
11.41571,0.06469488143920898,0.0064885616302490234,1,{2: 1},0.45809680223464966
11.665522,0.24981212615966797,0.04258370399475098,1,{2: 1},0.545702338218689
11.751947,0.08642435073852539,0.007810354232788086,1,{2: 1},0.545702338218689
17.70561,0.3030219078063965,0.04074859619140625,1,{2: 1},0.39109405875205994
17.795905,0.09029436111450195,0.006011962890625,1,{2: 1},0.39109405875205994
18.095956,0.3000507354736328,0.04136061668395996,1,{2: 1},0.493074893951416
18.206611,0.1106557846069336,0.007079124450683594,1,{2: 1},0.493074893951416
18.50284,0.29622840881347656,0.23774290084838867,1,{2: 1},0.5961776375770569
18.602107,0.09926748275756836,0.09013104438781738,1,{2: 1},0.4518536925315857
18.914335,0.312227725982666,0.0070421695709228516,1,{2: 1},0.4518536925315857
19.013547,0.0992116928100586,0.13846993446350098,1,{2: 1},0.3458831310272217
19.31123,0.2976839542388916,0.2336900234222412,1,{2: 1},0.31981760263442993
19.530534,0.21930313110351562,0.05183100700378418,1,{2: 1},0.3758046627044678
19.842085,0.3105130195617676,0.04595780372619629,1,{2: 1},0.3758046627044678
19.947016,0.10596942901611328,0.12573647499084473,1,{2: 1},0.5263577699661255
20.20759,0.2605738639831543,0.0439457893371582,1,{2: 1},0.4424915611743927
20.327942,0.12035155296325684,0.007058858871459961,1,{2: 1},0.4424915611743927
20.602863,0.2749209403991699,0.06156730651855469,1,{2: 1},0.48131218552589417
20.662893,0.060030460357666016,0.12792325019836426,1,{2: 1},0.5177516341209412
20.983877,0.3209843635559082,0.04501032829284668,1,{2: 1},0.5915543437004089
21.078454,0.09457683563232422,0.0073146820068359375,1,{2: 1},0.5915543437004089
21.313884,0.2354297637939453,0.13765168190002441,1,{2: 1},0.5455167293548584
21.420459,0.10657525062561035,0.13259291648864746,1,{2: 1},0.5715183615684509
21.670457,0.24999761581420898,0.0075037479400634766,1,{2: 1},0.5715183615684509
21.742973,0.07251620292663574,0.14889740943908691,1,{2: 1},0.4212435185909271
21.999954,0.25698065757751465,0.04493403434753418,1,{2: 1},0.34088194370269775
22.093132,0.09317874908447266,0.0073931217193603516,1,{2: 1},0.34088194370269775
22.334462,0.24132919311523438,0.0418705940246582,1,{2: 1},0.4328346252441406
22.458088,0.1236269474029541,0.005899190902709961,1,{2: 1},0.4328346252441406
23.157696,0.3470454216003418,0.04459214210510254,1,{2: 1},0.28122687339782715
23.263429,0.10573363304138184,0.007507801055908203,1,{2: 1},0.28122687339782715
24.705329,0.06712627410888672,0.15514397621154785,1,{2: 1},0.5252822637557983
25.026731,0.32140207290649414,0.050078630447387695,1,{2: 1},0.3477094769477844
25.286356,0.259624719619751,0.007258176803588867,1,{2: 1},0.3477094769477844
25.599779,0.31342267990112305,0.04129791259765625,1,{2: 1},0.3174285292625427
25.711415,0.11163687705993652,0.008067846298217773,1,{2: 1},0.3174285292625427
26.081433,0.37001729011535645,0.0401308536529541,1,{2: 1},0.3186126947402954
26.311887,0.2304539680480957,0.09724235534667969,1,{2: 1},0.3186126947402954
26.643657,0.3317704200744629,0.0692434310913086,1,{2: 1},0.3578146696090698
26.731627,0.08796930313110352,0.13092708587646484,1,{2: 1},0.3998601734638214
27.02771,0.2960834503173828,0.24621129035949707,1,{2: 1},0.41178661584854126
27.099536,0.07182574272155762,0.04741334915161133,1,{2: 1},0.44969892501831055
27.354076,0.25453996658325195,0.06418371200561523,1,{2: 1},0.5030302405357361
27.428482,0.07440614700317383,0.15730714797973633,1,{2: 1},0.32457253336906433
28.855546,0.2650597095489502,0.11271929740905762,1,{2: 1},0.3401148021221161
