timestamp,warnings_count,warning_types,high_severity,medium_severity,low_severity
6.645538,1,{'car': 1},0,0,1
6.692022,0,{},0,0,0
6.733843,0,{},0,0,0
6.775498,0,{},0,0,0
6.838899,0,{},0,0,0
6.884772,0,{},0,0,0
6.947555,0,{},0,0,0
6.996614,0,{},0,0,0
7.075724,0,{},0,0,0
7.123337,0,{},0,0,0
7.416051,0,{},0,0,0
7.486987,0,{},0,0,0
7.77506,0,{},0,0,0
8.017004,0,{},0,0,0
8.314646,0,{},0,0,0
8.406314,0,{},0,0,0
8.668143,0,{},0,0,0
8.777193,0,{},0,0,0
9.036927,0,{},0,0,0
9.104207,0,{},0,0,0
9.376324,0,{},0,0,0
9.454605,0,{},0,0,0
9.704612,0,{},0,0,0
9.795679,0,{},0,0,0
10.060754,0,{},0,0,0
10.138554,0,{},0,0,0
10.403767,1,{'car': 1},0,0,1
10.497408,1,{'car': 1},0,0,1
10.824118,1,{'car': 1},0,0,1
11.041145,1,{'car': 1},0,0,1
11.352706,1,{'car': 1},0,0,1
11.418698,1,{'car': 1},0,0,1
11.667527,1,{'car': 1},0,0,1
11.753959,1,{'car': 1},0,0,1
12.032499,0,{},0,0,0
12.103892,0,{},0,0,0
12.37403,0,{},0,0,0
12.468735,0,{},0,0,0
12.73237,0,{},0,0,0
12.843659,0,{},0,0,0
13.152891,0,{},0,0,0
13.224893,0,{},0,0,0
13.518601,0,{},0,0,0
13.578961,0,{},0,0,0
13.85731,0,{},0,0,0
13.935419,0,{},0,0,0
14.19932,0,{},0,0,0
14.271695,0,{},0,0,0
14.532229,0,{},0,0,0
14.593294,0,{},0,0,0
14.867649,0,{},0,0,0
14.960468,0,{},0,0,0
15.201404,0,{},0,0,0
15.308331,0,{},0,0,0
15.614162,0,{},0,0,0
15.680474,0,{},0,0,0
15.959669,0,{},0,0,0
16.023142,0,{},0,0,0
16.265078,0,{},0,0,0
16.334316,0,{},0,0,0
16.582224,0,{},0,0,0
16.645663,0,{},0,0,0
16.927102,0,{},0,0,0
17.00281,0,{},0,0,0
17.281351,0,{},0,0,0
17.403588,0,{},0,0,0
17.708614,1,{'car': 1},0,0,1
17.797925,1,{'car': 1},0,0,1
18.098954,1,{'car': 1},0,0,1
18.208612,1,{'car': 1},0,0,1
18.504842,1,{'car': 1},0,0,1
18.604242,1,{'car': 1},0,0,1
18.916335,1,{'car': 1},0,0,1
19.015593,1,{'car': 1},0,0,1
19.312459,1,{'car': 1},0,0,1
19.533044,1,{'car': 1},0,0,1
19.844203,1,{'car': 1},0,0,1
19.94952,1,{'car': 1},0,0,1
20.210606,1,{'car': 1},0,0,1
20.330463,1,{'car': 1},0,0,1
20.604864,1,{'car': 1},0,0,1
20.664893,1,{'car': 1},0,0,1
20.985895,1,{'car': 1},0,0,1
21.08048,1,{'car': 1},0,0,1
21.315885,1,{'car': 1},0,0,1
21.422234,1,{'car': 1},0,0,1
21.672818,1,{'car': 1},0,0,1
21.744978,1,{'car': 1},0,0,1
22.001937,1,{'car': 1},0,0,1
22.095131,1,{'car': 1},0,0,1
22.336459,1,{'car': 1},0,0,1
22.459594,1,{'car': 1},0,0,1
22.708656,0,{},0,0,0
22.812415,0,{},0,0,0
23.159694,1,{'car': 1},0,0,1
23.265427,1,{'car': 1},0,0,1
23.578469,0,{},0,0,0
23.65706,0,{},0,0,0
23.97339,0,{},0,0,0
24.050515,0,{},0,0,0
24.31368,0,{},0,0,0
24.379525,0,{},0,0,0
24.639707,0,{},0,0,0
24.707338,1,{'car': 1},0,0,1
25.028733,1,{'car': 1},0,0,1
25.288355,1,{'car': 1},0,0,1
25.601072,1,{'car': 1},0,0,1
25.712774,1,{'car': 1},0,0,1
26.083637,1,{'car': 1},0,0,1
26.314398,1,{'car': 1},0,0,1
26.645635,1,{'car': 1},0,0,1
26.733754,1,{'car': 1},0,0,1
27.029711,1,{'car': 1},0,0,1
27.102427,1,{'car': 1},0,0,1
27.357075,1,{'car': 1},0,0,1
27.430506,1,{'car': 1},0,0,1
27.71282,0,{},0,0,0
27.836104,0,{},0,0,0
28.095954,0,{},0,0,0
28.190782,0,{},0,0,0
28.481257,0,{},0,0,0
28.592256,0,{},0,0,0
28.858056,1,{'car': 1},0,0,1
29.076561,1,{'car': 1},0,0,1
29.393841,1,{'car': 1},0,0,1
29.597106,1,{'car': 1},0,0,1
29.888911,1,{'car': 1},0,0,1
29.987584,1,{'car': 1},0,0,1
30.285911,1,{'car': 1},0,0,1
30.349787,1,{'car': 1},0,0,1
30.610512,0,{},0,0,0
30.726822,0,{},0,0,0
31.009561,0,{},0,0,0
31.077323,0,{},0,0,0
31.409752,0,{},0,0,0
31.482689,0,{},0,0,0
31.728971,0,{},0,0,0
31.821511,0,{},0,0,0
32.099962,0,{},0,0,0
32.181679,0,{},0,0,0
32.478367,0,{},0,0,0
32.717108,0,{},0,0,0
33.050754,1,{'car': 1},0,0,1
33.16724,1,{'car': 1},0,0,1
33.471287,1,{'car': 1},0,0,1
33.58356,1,{'car': 1},0,0,1
33.875893,1,{'car': 1},0,0,1
34.101179,0,{},0,0,0
34.41056,0,{},0,0,0
34.496522,1,{'car': 1},0,0,1
34.757794,1,{'car': 1},0,0,1
34.975005,1,{'car': 1},0,0,1
35.279767,1,{'car': 1},0,0,1
35.411756,1,{'car': 1},0,0,1
35.676189,1,{'car': 1},0,0,1
35.753867,1,{'car': 1},0,0,1
36.064539,0,{},0,0,0
36.313154,1,{'car': 1},0,0,1
36.588621,1,{'car': 1},0,0,1
36.664157,1,{'car': 1},0,0,1
36.989576,1,{'car': 1},0,0,1
37.091576,1,{'car': 1},0,0,1
37.349735,1,{'car': 1},0,0,1
37.472509,1,{'car': 1},0,0,1
37.763694,1,{'car': 1},0,0,1
37.997896,1,{'car': 1},0,0,1
38.353615,1,{'car': 1},0,0,1
38.57346,1,{'car': 1},0,0,1
38.890713,0,{},0,0,0
39.032633,0,{},0,0,0
39.313911,1,{'car': 1},0,0,1
39.499682,1,{'car': 1},0,0,1
39.795112,1,{'car': 1},0,0,1
40.027046,1,{'car': 1},0,0,1
40.360841,1,{'car': 1},0,0,1
40.577185,1,{'car': 1},0,0,1
40.937752,1,{'car': 1},0,0,1
41.18567,1,{'car': 1},0,0,1
41.528779,1,{'car': 1},0,0,1
41.655126,1,{'car': 1},0,0,1
41.95329,1,{'car': 1},0,0,1
42.193927,1,{'car': 1},0,0,1
42.517262,1,{'car': 1},0,0,1
42.642643,1,{'car': 1},0,0,1
42.898501,1,{'car': 1},0,0,1
43.015809,1,{'car': 1},0,0,1
43.286691,1,{'car': 1},0,0,1
43.389715,1,{'car': 1},0,0,1
43.672074,1,{'car': 1},0,0,1
43.812711,1,{'car': 1},0,0,1
44.107725,0,{},0,0,0
44.218692,0,{},0,0,0
44.556476,1,{'car': 1},0,0,1
44.62657,1,{'car': 1},0,0,1
44.973754,1,{'car': 1},0,0,1
45.21423,1,{'car': 1},0,0,1
45.534118,1,{'car': 1},0,0,1
45.78045,0,{},0,0,0
46.120697,0,{},0,0,0
46.2046,0,{},0,0,0
46.477167,0,{},0,0,0
46.607541,0,{},0,0,0
46.929924,0,{},0,0,0
47.025707,1,{'car': 1},0,0,1
47.362896,0,{},0,0,0
47.478858,0,{},0,0,0
47.825437,1,{'car': 1},0,0,1
48.081404,1,{'car': 1},0,0,1
48.407064,1,{'car': 1},0,0,1
48.643632,0,{},0,0,0
48.980012,1,{'car': 1},0,0,1
49.108476,1,{'car': 1},0,0,1
49.418616,1,{'car': 1},0,0,1
49.630514,1,{'car': 1},0,0,1
50.037939,1,{'car': 1},0,0,1
50.282923,1,{'car': 1},0,0,1
50.628338,1,{'car': 1},0,0,1
50.876067,1,{'car': 1},0,0,1
51.233773,1,{'car': 1},0,0,1
51.982576,1,{'car': 1},0,0,1
52.298851,1,{'car': 1},0,0,1
52.801015,1,{'car': 1},0,0,1
53.248093,1,{'car': 1},0,0,1
53.483707,1,{'car': 1},0,0,1
54.201424,1,{'car': 1},0,0,1
55.187041,1,{'car': 1},0,0,1
55.808582,1,{'car': 1},0,0,1
56.442245,1,{'car': 1},0,0,1
56.687896,1,{'car': 1},0,0,1
57.003817,1,{'car': 1},0,0,1
57.565103,1,{'car': 1},0,0,1
57.794655,1,{'car': 1},0,0,1
58.122555,1,{'car': 1},0,0,1
58.37534,1,{'car': 1},0,0,1
58.669749,1,{'car': 1},0,0,1
58.934851,1,{'car': 1},0,0,1
59.281778,1,{'car': 1},0,0,1
59.403207,1,{'car': 1},0,0,1
59.71062,1,{'car': 1},0,0,1
59.960474,1,{'car': 1},0,0,1
60.320602,1,{'car': 1},0,0,1
60.566345,1,{'car': 1},0,0,1
60.924002,1,{'car': 1},0,0,1
61.728157,1,{'car': 1},0,0,1
62.037754,1,{'car': 1},0,0,1
62.988634,1,{'car': 1},0,0,1
63.074995,1,{'car': 1},0,0,1
63.403153,1,{'car': 1},0,0,1
63.654859,1,{'car': 1},0,0,1
64.003313,1,{'car': 1},0,0,1
64.117679,1,{'car': 1},0,0,1
64.399712,0,{},0,0,0
64.497106,0,{},0,0,0
64.768624,0,{},0,0,0
64.900114,0,{},0,0,0
65.186601,1,{'car': 1},0,0,1
65.414529,1,{'car': 1},0,0,1
65.7255,0,{},0,0,0
65.834979,0,{},0,0,0
66.116172,0,{},0,0,0
66.36398,0,{},0,0,0
66.687142,0,{},0,0,0
66.921654,0,{},0,0,0
67.251118,0,{},0,0,0
67.518276,0,{},0,0,0
67.842492,0,{},0,0,0
67.973141,0,{},0,0,0
68.298324,0,{},0,0,0
68.505066,0,{},0,0,0
68.820454,0,{},0,0,0
68.921261,0,{},0,0,0
