timestamp,frame_time,detection_time,num_detections,class_distribution,avg_confidence
5.745648,5.745648622512817,0.21564149856567383,1,{2: 1},0.4740573465824127
9.400511,0.08609843254089355,0.04200553894042969,1,{2: 1},0.5646421909332275
9.787581,0.3870699405670166,0.006020545959472656,1,{2: 1},0.5646421909332275
9.866616,0.07903432846069336,0.046000003814697266,1,{2: 1},0.4370133578777313
10.19791,0.33129453659057617,0.006002187728881836,1,{2: 1},0.4370133578777313
10.437118,0.23920822143554688,0.04899954795837402,1,{2: 1},0.46018654108047485
10.754914,0.3177952766418457,0.008008480072021484,1,{2: 1},0.46018654108047485
10.839208,0.08429431915283203,0.04403114318847656,1,{2: 1},0.5465046167373657
11.143965,0.30475687980651855,0.008001565933227539,1,{2: 1},0.5465046167373657
17.866742,0.2379465103149414,0.24042773246765137,1,{2: 1},0.39109405875205994
18.182299,0.31555676460266113,0.05283856391906738,1,{2: 1},0.5098795294761658
18.261264,0.0789651870727539,0.00784754753112793,1,{2: 1},0.5098795294761658
18.567699,0.30643534660339355,0.09126734733581543,1,{2: 1},0.593059778213501
18.627157,0.05945754051208496,0.0770723819732666,1,{2: 1},0.5960379838943481
18.930019,0.30286240577697754,0.11465835571289062,1,{2: 1},0.45140206813812256
19.805028,0.08302450180053711,0.23904061317443848,1,{2: 1},0.44839605689048767
20.100016,0.29498815536499023,0.06551313400268555,1,{2: 1},0.530052125453949
20.167342,0.06732583045959473,0.006540060043334961,1,{2: 1},0.530052125453949
20.459792,0.2924501895904541,0.10707688331604004,1,{2: 1},0.5337845683097839
20.539822,0.08002972602844238,0.05090737342834473,1,{2: 1},0.47990572452545166
20.841138,0.3013162612915039,0.006381034851074219,1,{2: 1},0.47990572452545166
20.919629,0.0784909725189209,0.0447695255279541,1,{2: 1},0.5915543437004089
21.230066,0.3104372024536133,0.008025169372558594,1,{2: 1},0.5915543437004089
21.351583,0.12151718139648438,0.04675579071044922,1,{2: 1},0.5455167293548584
21.66341,0.3118264675140381,0.008082866668701172,1,{2: 1},0.5455167293548584
21.735444,0.07203483581542969,0.04168558120727539,1,{2: 1},0.6145984530448914
22.049747,0.3143022060394287,0.008145809173583984,1,{2: 1},0.6145984530448914
22.498575,0.09074521064758301,0.04351806640625,1,{2: 1},0.4328346252441406
22.814026,0.31545042991638184,0.006002664566040039,1,{2: 1},0.4328346252441406
