timestamp,frame_time,detection_time,num_detections,class_distribution,avg_confidence
7.06079,0.06817388534545898,0.15812206268310547,1,{2: 1},0.4473857879638672
7.349115,0.28832411766052246,0.019199609756469727,1,{2: 1},0.4473857879638672
7.770102,0.09326028823852539,0.040380239486694336,1,{2: 1},0.479315847158432
8.037329,0.2672278881072998,0.008072376251220703,1,{2: 1},0.479315847158432
9.411743,0.0734398365020752,0.0402219295501709,1,{2: 1},0.5707400441169739
9.712627,0.3008840084075928,0.03256082534790039,1,{2: 1},0.5707400441169739
9.829853,0.11722660064697266,0.03849625587463379,1,{2: 1},0.4822300672531128
10.097074,0.26722049713134766,0.006333589553833008,1,{2: 1},0.4822300672531128
23.099131,0.08289527893066406,0.036026954650878906,1,{2: 1},0.5601654648780823
23.3542,0.2550692558288574,0.00700831413269043,1,{2: 1},0.5601654648780823
23.416107,0.061907291412353516,0.04500436782836914,1,{2: 1},0.40880098938941956
23.658667,0.24255967140197754,0.008001089096069336,1,{2: 1},0.40880098938941956
24.492695,0.06651830673217773,0.13305377960205078,1,{2: 1},0.40602681040763855
24.768926,0.2762315273284912,0.0950319766998291,1,{2: 1},0.40602681040763855
24.84391,0.07498359680175781,0.03951430320739746,1,{2: 1},0.43356361985206604
25.118014,0.27410459518432617,0.007508277893066406,1,{2: 1},0.43356361985206604
27.023541,0.09384942054748535,0.04750776290893555,1,{2: 1},0.4445732533931732
27.313792,0.2902512550354004,0.007002592086791992,1,{2: 1},0.4445732533931732
27.393002,0.07921028137207031,0.04799675941467285,1,{2: 1},0.5834369659423828
27.645296,0.25229406356811523,0.006991386413574219,1,{2: 1},0.5834369659423828
28.044245,0.07060933113098145,0.04000091552734375,1,{2: 1},0.4540662169456482
28.303788,0.25954365730285645,0.008002519607543945,1,{2: 1},0.4540662169456482
28.416794,0.1130061149597168,0.039999961853027344,1,{2: 1},0.40469005703926086
28.703234,0.2864394187927246,0.09153199195861816,1,{2: 1},0.40469005703926086
29.053203,0.27146005630493164,0.043987274169921875,1,{2: 1},0.487400084733963
29.150174,0.09697127342224121,0.04350757598876953,1,{2: 1},0.487400084733963
29.667287,0.2198021411895752,0.04500389099121094,1,{2: 1},0.4189949929714203
29.961487,0.29420018196105957,0.007017850875854492,1,{2: 1},0.4189949929714203
30.038983,0.07749557495117188,0.04600644111633301,1,{2: 1},0.4749577045440674
31.209591,0.08470535278320312,0.2657897472381592,1,{2: 1},0.6323876976966858
31.502314,0.2927231788635254,0.08303332328796387,1,{2: 1},0.7732117176055908
31.622408,0.12009477615356445,0.006989717483520508,1,{2: 1},0.7732117176055908
