timestamp,warnings_count,warning_types,high_severity,medium_severity,low_severity
5.650979,0,{},0,0,0
5.70608,0,{},0,0,0
5.75497,0,{},0,0,0
5.789839,0,{},0,0,0
5.846414,0,{},0,0,0
5.897345,0,{},0,0,0
5.956477,0,{},0,0,0
6.016525,0,{},0,0,0
6.072608,0,{},0,0,0
6.130472,0,{},0,0,0
6.172948,0,{},0,0,0
6.23423,0,{},0,0,0
6.268049,0,{},0,0,0
6.324495,0,{},0,0,0
6.362505,0,{},0,0,0
6.392584,0,{},0,0,0
6.661921,0,{},0,0,0
6.726965,0,{},0,0,0
6.994317,0,{},0,0,0
7.064032,1,{'car': 1},0,0,1
7.350854,1,{'car': 1},0,0,1
7.425503,0,{},0,0,0
7.678522,0,{},0,0,0
7.773297,1,{'car': 1},0,0,1
8.038931,1,{'car': 1},0,0,1
8.101353,0,{},0,0,0
8.355008,0,{},0,0,0
8.426259,0,{},0,0,0
8.698404,0,{},0,0,0
8.762633,0,{},0,0,0
9.015684,0,{},0,0,0
9.088451,0,{},0,0,0
9.339859,0,{},0,0,0
9.415126,1,{'car': 1},0,0,1
9.715876,1,{'car': 1},0,0,1
9.833081,1,{'car': 1},0,0,1
10.100253,1,{'car': 1},0,0,1
10.170349,0,{},0,0,0
10.442016,0,{},0,0,0
10.517501,0,{},0,0,0
10.789521,0,{},0,0,0
10.865554,0,{},0,0,0
11.148239,0,{},0,0,0
11.212331,0,{},0,0,0
11.471718,0,{},0,0,0
11.541862,0,{},0,0,0
11.831364,0,{},0,0,0
11.944395,0,{},0,0,0
12.221932,0,{},0,0,0
12.29834,0,{},0,0,0
12.552019,0,{},0,0,0
12.619541,0,{},0,0,0
12.871859,0,{},0,0,0
12.941968,0,{},0,0,0
13.202993,0,{},0,0,0
13.275578,0,{},0,0,0
13.555236,0,{},0,0,0
13.625702,0,{},0,0,0
13.895345,0,{},0,0,0
14.014102,0,{},0,0,0
14.284071,0,{},0,0,0
14.35737,0,{},0,0,0
14.627247,0,{},0,0,0
14.686275,0,{},0,0,0
14.979328,0,{},0,0,0
15.170467,0,{},0,0,0
15.431195,0,{},0,0,0
15.510989,0,{},0,0,0
15.79518,0,{},0,0,0
15.865228,0,{},0,0,0
