timestamp,frame_time,detection_time,num_detections,class_distribution,avg_confidence
6.016535,6.016535520553589,0.3140125274658203,1,{2: 1},0.5630378127098083
6.571942,0.047653913497924805,0.05137944221496582,1,{2: 1},0.5620372891426086
6.614278,0.04233574867248535,0.007371425628662109,1,{2: 1},0.5620372891426086
6.660264,0.045986175537109375,0.010134696960449219,1,{2: 1},0.5620372891426086
6.713741,0.05347728729248047,0.05234479904174805,1,{2: 1},0.47885584831237793
6.756099,0.042357683181762695,0.005842685699462891,1,{2: 1},0.47885584831237793
7.026925,0.2708265781402588,0.007984638214111328,1,{2: 1},0.47885584831237793
7.085357,0.05843186378479004,0.0075490474700927734,1,{2: 1},0.47885584831237793
7.358138,0.2727811336517334,0.047139644622802734,1,{2: 1},0.48223578929901123
7.419093,0.06095433235168457,0.0075762271881103516,1,{2: 1},0.48223578929901123
7.725392,0.30629897117614746,0.007961511611938477,1,{2: 1},0.48223578929901123
7.797851,0.07245922088623047,0.04477286338806152,1,{2: 1},0.6061760783195496
8.10248,0.3046290874481201,0.007626771926879883,1,{2: 1},0.6061760783195496
8.176225,0.0737450122833252,0.040044307708740234,1,{2: 1},0.6381960511207581
8.464402,0.2881767749786377,0.006246089935302734,1,{2: 1},0.6381960511207581
8.542832,0.0784304141998291,0.03770565986633301,1,{2: 1},0.594724178314209
8.829245,0.28641271591186523,0.007482290267944336,1,{2: 1},0.594724178314209
8.917021,0.08777618408203125,0.06369972229003906,1,{2: 1},0.5257002711296082
9.21439,0.29736828804016113,0.00622868537902832,1,{2: 1},0.5257002711296082
9.352503,0.13811326026916504,0.04859423637390137,1,{2: 1},0.5615250468254089
9.647009,0.2945060729980469,0.005049228668212891,1,{2: 1},0.5615250468254089
9.737282,0.09027290344238281,0.031040668487548828,1,{2: 1},0.565886378288269
10.019343,0.2820618152618408,0.060880422592163086,1,{2: 1},0.565886378288269
10.119324,0.09998011589050293,0.2161564826965332,1,{2: 1},0.5116429924964905
10.445723,0.3263998031616211,0.047715187072753906,1,{2: 1},0.5511099696159363
10.670208,0.22448515892028809,0.03676199913024902,1,{2: 1},0.6448864936828613
11.017588,0.3473796844482422,0.007124662399291992,1,{2: 1},0.6448864936828613
11.105562,0.08797407150268555,0.037541866302490234,1,{2: 1},0.5567481517791748
11.452188,0.34662556648254395,0.007472991943359375,1,{2: 1},0.5567481517791748
12.307958,0.11615967750549316,0.047472238540649414,1,{2: 1},0.4285505414009094
12.658321,0.35036277770996094,0.00789785385131836,1,{2: 1},0.4285505414009094
13.086682,0.07158017158508301,0.2638545036315918,1,{2: 1},0.39898234605789185
13.367606,0.28092336654663086,0.05821967124938965,1,{2: 1},0.6329758763313293
13.455173,0.08756732940673828,0.039357900619506836,1,{2: 1},0.4790807366371155
13.729196,0.27402234077453613,0.009442329406738281,1,{2: 1},0.4790807366371155
14.943797,0.07656431198120117,0.04734945297241211,1,{2: 1},0.513836681842804
15.25296,0.3091623783111572,0.007401227951049805,1,{2: 1},0.513836681842804
15.777689,0.08403229713439941,0.048989295959472656,1,{2: 1},0.4068732261657715
16.068745,0.29105663299560547,0.1109323501586914,1,{2: 1},0.4068732261657715
16.499262,0.07645392417907715,0.04897308349609375,1,{2: 1},0.5006008148193359
16.770251,0.27098917961120605,0.006222724914550781,1,{2: 1},0.5006008148193359
18.002292,0.12018990516662598,0.04655647277832031,1,{2: 1},0.49430540204048157
18.304602,0.3023099899291992,0.006921529769897461,1,{2: 1},0.49430540204048157
18.389546,0.08494424819946289,0.04827308654785156,1,{2: 1},0.5789071917533875
18.678197,0.2886512279510498,0.12646961212158203,1,{2: 1},0.5789071917533875
18.74517,0.06697249412536621,0.12018990516662598,1,{2: 1},0.4171678423881531
19.047143,0.3019731044769287,0.10739469528198242,1,{2: 1},0.4171678423881531
19.510455,0.10527443885803223,0.032921791076660156,1,{2: 1},0.5504051446914673
19.771586,0.26113080978393555,0.12231707572937012,1,{2: 1},0.5504051446914673
19.839816,0.06822943687438965,0.04256725311279297,1,{2: 1},0.4285290241241455
20.125666,0.28585052490234375,0.007022857666015625,1,{2: 1},0.4285290241241455
20.611867,0.10615205764770508,0.039556264877319336,1,{2: 1},0.38648325204849243
