timestamp,class_id,true_positives,false_negatives,precision,avg_confidence
6.016535,2,1,0,0.8030946550369263,0.5630378127098083
6.571942,2,1,0,0.8029185628890991,0.5620372891426086
6.614278,2,1,0,0.8029185628890991,0.5620372891426086
6.660264,2,1,0,0.8029185628890991,0.5620372891426086
6.713741,2,1,0,0.7882786293029785,0.47885584831237793
6.756099,2,1,0,0.7882786293029785,0.47885584831237793
7.026925,2,1,0,0.7882786293029785,0.47885584831237793
7.085357,2,1,0,0.7882786293029785,0.47885584831237793
7.358138,2,1,0,0.7888734989166261,0.48223578929901123
7.419093,2,1,0,0.7888734989166261,0.48223578929901123
7.725392,2,1,0,0.7888734989166261,0.48223578929901123
7.797851,2,1,0,0.8106869897842408,0.6061760783195496
8.10248,2,1,0,0.8106869897842408,0.6061760783195496
8.176225,2,1,0,0.8163225049972535,0.6381960511207581
8.464402,2,1,0,0.8163225049972535,0.6381960511207581
8.542832,2,1,0,0.8086714553833008,0.594724178314209
8.829245,2,1,0,0.8086714553833008,0.594724178314209
8.917021,2,1,0,0.7965232477188111,0.5257002711296082
9.21439,2,1,0,0.7965232477188111,0.5257002711296082
9.352503,2,1,0,0.802828408241272,0.5615250468254089
9.647009,2,1,0,0.802828408241272,0.5615250468254089
9.737282,2,1,0,0.8035960025787354,0.565886378288269
10.019343,2,1,0,0.8035960025787354,0.565886378288269
10.119324,2,1,0,0.7940491666793824,0.5116429924964905
10.445723,2,1,0,0.8009953546524048,0.5511099696159363
10.670208,2,1,0,0.8175000228881837,0.6448864936828613
11.017588,2,1,0,0.8175000228881837,0.6448864936828613
11.105562,2,1,0,0.8019876747131348,0.5567481517791748
11.452188,2,1,0,0.8019876747131348,0.5567481517791748
12.307958,2,1,0,0.7794248952865601,0.4285505414009094
12.658321,2,1,0,0.7794248952865601,0.4285505414009094
13.086682,2,1,0,0.774220892906189,0.39898234605789185
13.367606,2,1,0,0.815403754234314,0.6329758763313293
13.455173,2,1,0,0.7883182096481324,0.4790807366371155
13.729196,2,1,0,0.7883182096481324,0.4790807366371155
14.943797,2,1,0,0.7944352560043336,0.513836681842804
15.25296,2,1,0,0.7944352560043336,0.513836681842804
15.777689,2,1,0,0.7756096878051758,0.4068732261657715
16.068745,2,1,0,0.7756096878051758,0.4068732261657715
16.499262,2,1,0,0.7921057434082032,0.5006008148193359
16.770251,2,1,0,0.7921057434082032,0.5006008148193359
18.002292,2,1,0,0.7909977507591247,0.49430540204048157
18.304602,2,1,0,0.7909977507591247,0.49430540204048157
18.389546,2,1,0,0.8058876657485962,0.5789071917533875
18.678197,2,1,0,0.8058876657485962,0.5789071917533875
18.74517,2,1,0,0.777421540260315,0.4171678423881531
19.047143,2,1,0,0.777421540260315,0.4171678423881531
19.510455,2,1,0,0.8008713054656983,0.5504051446914673
19.771586,2,1,0,0.8008713054656983,0.5504051446914673
19.839816,2,1,0,0.7794211082458496,0.4285290241241455
20.125666,2,1,0,0.7794211082458496,0.4285290241241455
20.611867,2,1,0,0.7720210523605346,0.38648325204849243
20.960879,2,1,0,0.7720210523605346,0.38648325204849243
21.055373,2,1,0,0.7934439430236817,0.5082042217254639
21.333378,2,1,0,0.7934439430236817,0.5082042217254639
22.188233,2,1,0,0.7993196678161621,0.5415890216827393
22.472294,2,1,0,0.7993196678161621,0.5415890216827393
22.97312,2,1,0,0.7909783592224121,0.49419522285461426
23.276951,2,1,0,0.7909783592224121,0.49419522285461426
23.376164,2,1,0,0.7845208725929261,0.4575049579143524
23.688018,2,1,0,0.7845208725929261,0.4575049579143524
23.763856,2,1,0,0.8167819328308106,0.6408064365386963
24.089966,2,1,0,0.8167819328308106,0.6408064365386963
24.708153,2,1,0,0.8032313556671142,0.5638145208358765
24.986545,2,1,0,0.8032313556671142,0.5638145208358765
25.063951,2,1,0,0.7907063741683961,0.4926498532295227
25.369366,2,1,0,0.8083158826828003,0.5927038788795471
25.506061,2,1,0,0.8171674032211304,0.642996609210968
25.82269,2,1,0,0.8171674032211304,0.642996609210968
25.90863,2,1,0,0.8141038026809693,0.6255897879600525
26.278392,2,1,0,0.8141038026809693,0.6255897879600525
26.367577,2,1,0,0.8084744558334351,0.5936048626899719
26.673418,2,1,0,0.8082729768753052,0.5924600958824158
26.924194,2,1,0,0.8082729768753052,0.5924600958824158
27.278958,2,1,0,0.8284473400115968,0.7070871591567993
27.38281,2,1,0,0.8247573671340943,0.68612140417099
27.714016,2,1,0,0.8247573671340943,0.68612140417099
27.792067,2,1,0,0.8072567491531373,0.5866860747337341
28.08889,2,1,0,0.79089759349823,0.4937363266944885
28.236628,2,1,0,0.7786532988548279,0.4241664707660675
28.55086,2,1,0,0.7786532988548279,0.4241664707660675
29.034166,2,1,0,0.8089188194274902,0.5961296558380127
29.348919,2,1,0,0.8089188194274902,0.5961296558380127
29.444907,2,1,0,0.8034251346588135,0.5649155378341675
29.714695,2,1,0,0.8034251346588135,0.5649155378341675
29.807661,2,1,0,0.8297304019927979,0.7143772840499878
30.096671,2,1,0,0.8297304019927979,0.7143772840499878
30.1823,2,1,0,0.8220988435745239,0.6710161566734314
30.506166,2,1,0,0.8220988435745239,0.6710161566734314
31.005724,2,1,0,0.7938917579650879,0.5107486248016357
31.306765,2,1,0,0.7938917579650879,0.5107486248016357
32.125656,2,1,0,0.7950252056121826,0.5171886682510376
32.426273,2,1,0,0.7950252056121826,0.5171886682510376
32.908425,2,1,0,0.8216235542297363,0.6683156490325928
33.208769,2,1,0,0.8216235542297363,0.6683156490325928
33.306893,2,1,0,0.8061318302154541,0.5802944898605347
